Listing Id,Website,Name,Price,Price Type Tag,Bed,Bath,SQFT,PSF ($),Address,Google Map Link,Area Code,Nearby Stations,Furnishing,TOP,Floor Level,Currently Tenanted,Maintenance Fee,House features,Loan Amount,Upfront Cost,Interst Rate Applied,Monthly Mortgage (2%),Monthly Mortgage,Monthly Principal,Monthly Interest,Avg Rental,Rental Yield,Cashflow,Profitable
23534581,https://www.propertyguru.com.sg/listing/23534581,Bartley Residences,760000,NEGOTIABLE,1,1,463,1641.47,3A Lorong How Sun 536561 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/3A+Lorong+How+Sun+536561+Hougang+/+Punggol+/+Sengkang+(D19),D19,2 mins (140 m) to CC12 Bartley MRT / 13 mins (970 m) to CC13/NE12 Serangoon MRT,Partially Furnished,2015,Middle Floor,"Until 31 Dec, 2021",,Air-Conditioning / Balcony / Cooker Hob/Hood / Dining Room Furniture / Fridge / Park / Greenery View / Intercom / Kitchen Utensils / Washing Machine / Water Heater,570000,190000,1.5 %,2107,1967,1272,695,2043.0,0.03,76.0,True
22129661,https://www.propertyguru.com.sg/listing/22129661,Bartley Residences,760000,NEGOTIABLE,1,1,480,1583.33,5A Lorong How Sun 536568 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/5A+Lorong+How+Sun+536568+Hougang+/+Punggol+/+Sengkang+(D19),D19,1 mins (90 m) to CC12 Bartley MRT / 12 mins (930 m) to CC13/NE12 Serangoon MRT,Partially Furnished,2015,High Floor,No,S$ 250.00 /mo,Air-Conditioning / Audio System / Balcony / Cable TV / Corner Unit / Dining Room Furniture / Internet Connection,570000,190000,1.5 %,2107,1967,1272,695,2043.0,0.03,76.0,True
23341927,https://www.propertyguru.com.sg/listing/23341927,Hillion Residences,760000,NEGOTIABLE,1,1,474,1603.38,12 Jelebu Road 677673 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/12+Jelebu+Road+677673+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,4 mins (310 m) to DT1 Bukit Panjang MRT / 4 mins (310 m) to BP6 Bukit Panjang LRT / 5 mins (360 m) to BP13 Senja LRT,Unfurnished,2018,Low Floor,"Until 1 Sep, 2021",,Gymnasium room / Jogging track / Lap pool / Main entrance / Spa pool / Tennis courts,570000,190000,1.5 %,2107,1967,1272,695,2569.0,0.04,602.0,True
23032389,https://www.propertyguru.com.sg/listing/23032389,VA Residences,760000,NEGOTIABLE,1,1,505,1504.95,9 Boon Teck Road 329583 Balestier / Toa Payoh (D12),https://www.google.com/maps/search/9+Boon+Teck+Road+329583+Balestier+/+Toa+Payoh+(D12),D12,9 mins (660 m) to NS19 Toa Payoh MRT,Partially Furnished,2016,Middle Floor,"Until 29 May, 2023",,Air-Conditioning / Bed / Bombshelter / Washing Machine / Water Heater,570000,190000,1.5 %,2107,1967,1272,695,2090.0,0.03,123.0,True
22687643,https://www.propertyguru.com.sg/listing/22687643,The Hillier,760000,NEGOTIABLE,1,1,517,1470.02,2 Hillview Rise 667978 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/2+Hillview+Rise+667978+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,5 mins (340 m) to DT3 Hillview MRT / 8 mins (620 m) to DT2 Cashew MRT,Partially Furnished,2016,High Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Dining Room Furniture / Park / Greenery View / High Floor / Intercom / Outdoor Patio / Washing Machine / Water Heater,570000,190000,1.5 %,2107,1967,1272,695,2190.0,0.03,223.0,True
23585401,https://www.propertyguru.com.sg/listing/23585401,Kingsford Hillview Peak,760000,NEGOTIABLE,1,1,549,1384.34,105 Hillview Rise 667968 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/105+Hillview+Rise+667968+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,6 mins (430 m) to DT3 Hillview MRT / 8 mins (580 m) to DT2 Cashew MRT,Partially Furnished,2016,Middle Floor,No,,Air-Conditioning / Balcony / Park / Greenery View,570000,190000,1.5 %,2107,1967,1272,695,2010.0,0.03,43.0,True
23513011,https://www.propertyguru.com.sg/listing/23513011,Kingsford Hillview Peak,760000,NEGOTIABLE,1,1,517,1470.02,105 Hillview Rise 667968 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/105+Hillview+Rise+667968+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,6 mins (430 m) to DT3 Hillview MRT / 8 mins (580 m) to DT2 Cashew MRT,Partially Furnished,2016,Middle Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Intercom / Renovated / Water Heater,570000,190000,1.5 %,2107,1967,1272,695,2010.0,0.03,43.0,True
21868858,https://www.propertyguru.com.sg/listing/21868858,Ripple Bay,760000,STARTING FROM,2,2,775,980.65,12 Pasir Ris Link 518164 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/12+Pasir+Ris+Link+518164+Pasir+Ris+/+Tampines+(D18),D18,13 mins (980 m) to CR4 Pasir Ris East MRT,Partially Furnished,2016,High Floor,No,S$ 280.00 /mo,Air-Conditioning / High Floor / Kitchen Utensils / Swimming Pool View,570000,190000,1.5 %,2107,1967,1272,695,2213.0,0.03,246.0,True
23012335,https://www.propertyguru.com.sg/listing/23012335,Sky Green,760000,VIEW TO OFFER,1,1,441,1723.36,568 Macpherson Green 368236 Macpherson / Potong Pasir (D13),https://www.google.com/maps/search/568+Macpherson+Green+368236+Macpherson+/+Potong+Pasir+(D13),D13,5 mins (400 m) to CC11 Tai Seng MRT / 10 mins (720 m) to DT25 Mattar MRT / 10 mins (770 m) to CC10/DT26 MacPherson MRT,Partially Furnished,2016,Middle Floor,"Until 1 Jul, 2021",S$ 0.00 /mo,Air-Conditioning / Balcony / Cooker Hob/Hood / Corner Unit / Fridge / Intercom / Living Room Furniture / Oven / Microwave / Renovated / Washing Machine / Water Heater,570000,190000,1.5 %,2107,1967,1272,695,2175.0,0.03,208.0,True
23557596,https://www.propertyguru.com.sg/listing/23557596,Hillion Residences,765000,VIEW TO OFFER,1,1,474,1613.92,10 Jelebu Road 677672 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/10+Jelebu+Road+677672+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,4 mins (310 m) to DT1 Bukit Panjang MRT / 4 mins (310 m) to BP6 Bukit Panjang LRT / 5 mins (360 m) to BP13 Senja LRT,Unfurnished,2018,High Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Corner Unit / High Floor / Intercom / Jacuzzi / Swimming Pool View / Renovated / Water Heater,573750,191250,1.5 %,2121,1980,1280,700,2569.0,0.04,589.0,True
21292993,https://www.propertyguru.com.sg/listing/21292993,Watertown,765000,NEGOTIABLE,1,1,527,1451.61,65 Punggol Central 828842 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/65+Punggol+Central+828842+Hougang+/+Punggol+/+Sengkang+(D19),D19,0 mins (30 m) to CP4/NE17 Punggol MRT / 0 mins (30 m) to PTC Punggol LRT / 7 mins (520 m) to PW6 Sumang LRT,Partially Furnished,2017,Middle Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Dishwasher / Dryer / Fridge / Swimming Pool View / Washing Machine / Water Heater,573750,191250,1.5 %,2121,1980,1280,700,2185.0,0.03,205.0,True
23396942,https://www.propertyguru.com.sg/listing/23396942,The Hillier,765000,STARTING FROM,1,1,517,1479.69,6 Hillview Rise 667980 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/6+Hillview+Rise+667980+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,5 mins (340 m) to DT3 Hillview MRT / 8 mins (620 m) to DT2 Cashew MRT,Fully Furnished,2016,High Floor,"Until 31 Dec, 2021",,Air-Conditioning / Bed / Cooker Hob/Hood / Dining Room Furniture / Fridge / High Floor / Renovated / Washing Machine / Water Heater,573750,191250,1.5 %,2121,1980,1280,700,2190.0,0.03,210.0,True
20113070,https://www.propertyguru.com.sg/listing/20113070,VA Residences,766888,NEGOTIABLE,2,1,506,1515.59,9 Boon Teck Road 329583 Balestier / Toa Payoh (D12),https://www.google.com/maps/search/9+Boon+Teck+Road+329583+Balestier+/+Toa+Payoh+(D12),D12,9 mins (660 m) to NS19 Toa Payoh MRT,,2016,Low Floor,"Until 24 Nov, 2021",S$ 0.00 /mo,,575166,191722,1.5 %,2126,1985,1284,701,2255.0,0.04,270.0,True
20858909,https://www.propertyguru.com.sg/listing/20858909,Hillion Residences,768000,VIEW TO OFFER,1,1,474,1620.25,Jelebu Road 677000 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/Jelebu+Road+677000+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,4 mins (310 m) to DT1 Bukit Panjang MRT / 4 mins (310 m) to BP6 Bukit Panjang LRT / 5 mins (360 m) to BP13 Senja LRT,Partially Furnished,2018,High Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / High Floor / Kitchen Utensils / Original Condition / Oven / Microwave / Water Heater,576000,192000,1.5 %,2129,1988,1285,702,2569.0,0.04,581.0,True
21567827,https://www.propertyguru.com.sg/listing/21567827,One Dusun Residences,768000,NEGOTIABLE,2,1,452,1699.12,1 Jalan Dusun 329363 Balestier / Toa Payoh (D12),https://www.google.com/maps/search/1+Jalan+Dusun+329363+Balestier+/+Toa+Payoh+(D12),D12,9 mins (710 m) to NS19 Toa Payoh MRT / 10 mins (780 m) to NS20 Novena MRT / 13 mins (970 m) to TE10 Mount Pleasant MRT,Partially Furnished,2017,Middle Floor,"Until 20 Sep, 2021",S$ 230.55 /mo,Air-Conditioning / Water Heater,576000,192000,1.5 %,2129,1988,1285,702,2255.0,0.04,267.0,True
23615337,https://www.propertyguru.com.sg/listing/23615337,The Tennery,768000,VIEW TO OFFER,1,1,613,1252.85,3 Woodlands Road 677901 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/3+Woodlands+Road+677901+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,3 mins (240 m) to DT1 Bukit Panjang MRT / 3 mins (240 m) to BP6 Bukit Panjang LRT / 4 mins (310 m) to BP5 Phoenix LRT,Unfurnished,2013,High Floor,"Until 1 Jun, 2022",S$ 350.00 /mo,Air-Conditioning / Balcony / Bathtub / Renovated / Water Heater,576000,192000,1.5 %,2129,1988,1285,702,2025.0,0.03,37.0,True
23506941,https://www.propertyguru.com.sg/listing/23506941,The Glades,768000,NEGOTIABLE,1,1,452,1699.12,2 Bedok Rise 469597 Bedok / Upper East Coast (D16),https://www.google.com/maps/search/2+Bedok+Rise+469597+Bedok+/+Upper+East+Coast+(D16),D16,3 mins (210 m) to CG/EW4 Tanah Merah MRT,Partially Furnished,2017,Low Floor,No,,Air-Conditioning / Balcony / Low Floor / Original Condition / Swimming Pool View / Renovated / Water Heater,576000,192000,1.5 %,2129,1988,1285,702,2105.0,0.03,117.0,True
23321307,https://www.propertyguru.com.sg/listing/23321307,The Hillier,768000,NEGOTIABLE,1,1,560,1371.43,6 Hillview Rise 667980 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/6+Hillview+Rise+667980+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,5 mins (340 m) to DT3 Hillview MRT / 8 mins (620 m) to DT2 Cashew MRT,Fully Furnished,2016,Middle Floor,"Until 4 Jun, 2022",,Air-Conditioning / Bed / Cooker Hob/Hood / Dining Room Furniture / Fridge / Park / Greenery View / Living Room Furniture / Oven / Microwave / Washing Machine / Water Heater,576000,192000,1.5 %,2129,1988,1285,702,2190.0,0.03,202.0,True
20205445,https://www.propertyguru.com.sg/listing/20205445,eCO,768000,STARTING FROM,1,1,592,1297.3,215 Bedok South Avenue 3 469307 Bedok / Upper East Coast (D16),https://www.google.com/maps/search/215+Bedok+South+Avenue+3+469307+Bedok+/+Upper+East+Coast+(D16),D16,6 mins (470 m) to CG/EW4 Tanah Merah MRT / 12 mins (900 m) to TE30 Bedok South MRT,Partially Furnished,2017,Middle Floor,No,,Air-Conditioning / Balcony / Bombshelter / City View / Cooker Hob/Hood / Corner Unit / Fridge / Park / Greenery View / Intercom / Original Condition / Oven / Microwave / Water Heater,576000,192000,1.5 %,2129,1988,1285,702,2090.0,0.03,102.0,True
23447870,https://www.propertyguru.com.sg/listing/23447870,Sea Horizon,768000,VIEW TO OFFER,2,2,775,990.97,Pasir Ris Drive 3 510000 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/Pasir+Ris+Drive+3+510000+Pasir+Ris+/+Tampines+(D18),D18,13 mins (1000 m) to CR4 Pasir Ris East MRT,Partially Furnished,2017,Low Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Corner Unit / Fridge / Washing Machine / Water Heater,576000,192000,1.5 %,2129,1988,1285,702,1700.0,0.03,-288.0,False
19508300,https://www.propertyguru.com.sg/listing/19508300,Bartley Residences,768888,NEGOTIABLE,1,1,463,1660.67,5A Lorong How Sun 536563 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/5A+Lorong+How+Sun+536563+Hougang+/+Punggol+/+Sengkang+(D19),D19,2 mins (140 m) to CC12 Bartley MRT / 13 mins (970 m) to CC13/NE12 Serangoon MRT,Fully Furnished,2015,High Floor,No,S$ 230.00 /mo,Air-Conditioning / Balcony / Bed / Bombshelter / Cooker Hob/Hood / Corner Unit / Dining Room Furniture / Dryer / Fridge / High Floor / Intercom / Living Room Furniture / Oven / Microwave / Renovated / Television / Walk-in-wardrobe / Washing Machine / Water Heater,576666,192222,1.5 %,2131,1990,1287,703,2043.0,0.03,53.0,True
23405777,https://www.propertyguru.com.sg/listing/23405777,The Tennery,769000,NEGOTIABLE,1,1,614,1252.44,3 Woodlands Road 677901 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/3+Woodlands+Road+677901+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,3 mins (240 m) to DT1 Bukit Panjang MRT / 3 mins (240 m) to BP6 Bukit Panjang LRT / 4 mins (310 m) to BP5 Phoenix LRT,Partially Furnished,2013,High Floor,No,,Air-Conditioning / Balcony / Bathtub / Cooker Hob/Hood / Park / Greenery View / Walk-in-wardrobe,576750,192250,1.5 %,2132,1990,1287,703,2025.0,0.03,35.0,True
23605382,https://www.propertyguru.com.sg/listing/23605382,The Hillier,770000,NEGOTIABLE,1,1,517,1489.36,2 Hillview Rise 667978 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/2+Hillview+Rise+667978+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,5 mins (340 m) to DT3 Hillview MRT / 8 mins (620 m) to DT2 Cashew MRT,Partially Furnished,2016,High Floor,"Until 1 Oct, 2021",,Air-Conditioning / Balcony / Cooker Hob/Hood / High Floor / Renovated,577500,192500,1.5 %,2135,1993,1289,704,2190.0,0.03,197.0,True
23423934,https://www.propertyguru.com.sg/listing/23423934,North Park Residences,770000,,1,0,431,1786.54,15 Yishun Central 1 768797 Sembawang / Yishun (D27),https://www.google.com/maps/search/15+Yishun+Central+1+768797+Sembawang+/+Yishun+(D27),D27,4 mins (270 m) to NS13 Yishun MRT,,2018,Low Floor,"Until 19 Nov, 2021",,Barbeque Area / Clubhouse / Fitness corner / Function room / Playground / Swimming pool / Tennis courts,577500,192500,1.5 %,2135,1993,1289,704,2285.0,0.04,292.0,True
23324454,https://www.propertyguru.com.sg/listing/23324454,My Manhattan,770000,NEGOTIABLE,1,1,506,1521.74,35 Simei Street 3 529904 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/35+Simei+Street+3+529904+Pasir+Ris+/+Tampines+(D18),D18,1 mins (80 m) to EW3 Simei MRT / 11 mins (850 m) to DT34 Upper Changi MRT,Partially Furnished,2014,High Floor,No,,Basement car park / Function room / Gymnasium room / Lap pool / Playground / Swimming pool / Tennis courts,577500,192500,1.5 %,2135,1993,1289,704,2224.0,0.03,231.0,True
21626395,https://www.propertyguru.com.sg/listing/21626395,Neem Tree,770000,STARTING FROM,1,1,452,1703.54,30 Jalan Kemaman 329341 Balestier / Toa Payoh (D12),https://www.google.com/maps/search/30+Jalan+Kemaman+329341+Balestier+/+Toa+Payoh+(D12),D12,10 mins (720 m) to NS19 Toa Payoh MRT,Partially Furnished,2020,Middle Floor,No,S$ 200.00 /mo,Balcony / Cooker Hob/Hood / Fridge / Washing Machine / Water Heater,577500,192500,1.5 %,2135,1993,1289,704,2245.0,0.03,252.0,True
23615746,https://www.propertyguru.com.sg/listing/23615746,Haig 162,770000,NEGOTIABLE,1,1,495,1555.56,162 Haig Road 438773 East Coast / Marine Parade (D15),https://www.google.com/maps/search/162+Haig+Road+438773+East+Coast+/+Marine+Parade+(D15),D15,11 mins (810 m) to TE25 Tanjong Katong MRT / 11 mins (850 m) to TE26 Marine Parade MRT,Partially Furnished,2013,Middle Floor,No,S$ 885.00 /mo,Air-Conditioning / Balcony / City View / Cooker Hob/Hood / Corner Unit / Intercom / Iron / Ironing Board / Kitchen Utensils / Oven / Microwave / Television / Water Heater,577500,192500,1.5 %,2135,1993,1289,704,1920.0,0.03,-73.0,False
17740208,https://www.propertyguru.com.sg/listing/17740208,The Scala @ Lorong Chuan,770000,STARTING FROM,1,1,474,1624.47,132 Serangoon Avenue 3 554478 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/132+Serangoon+Avenue+3+554478+Hougang+/+Punggol+/+Sengkang+(D19),D19,4 mins (330 m) to CC14 Lorong Chuan MRT / 10 mins (750 m) to CC13/NE12 Serangoon MRT,Partially Furnished,2013,Middle Floor,No,S$ 250.00 /mo,Air-Conditioning / Audio System / Balcony / Bed / Bombshelter / Cooker Hob/Hood / Dining Room Furniture / Park / Greenery View / High Floor / Internet Connection / Maidsroom / Water Heater,577500,192500,1.5 %,2135,1993,1289,704,2235.0,0.03,242.0,True
21456376,https://www.propertyguru.com.sg/listing/21456376,Archipelago,770000,STARTING FROM,1,1,667,1154.42,509 Bedok Reservoir 479271 Bedok / Upper East Coast (D16),https://www.google.com/maps/search/509+Bedok+Reservoir+479271+Bedok+/+Upper+East+Coast+(D16),D16,6 mins (420 m) to DT29 Bedok North MRT,Partially Furnished,2015,Low Floor,"Until 5 Aug, 2021",S$ 283.00 /mo,Gymnasium room / Jacuzzi / Lap pool / Spa pool / Swimming pool,577500,192500,1.5 %,2135,1993,1289,704,2020.0,0.03,27.0,True
23266180,https://www.propertyguru.com.sg/listing/23266180,The Cristallo,770000,NEGOTIABLE,1,1,517,1489.36,70 Lorong K Telok Kurau 425687 East Coast / Marine Parade (D15),https://www.google.com/maps/search/70+Lorong+K+Telok+Kurau+425687+East+Coast+/+Marine+Parade+(D15),D15,11 mins (830 m) to TE27 Marine Terrace MRT / 12 mins (910 m) to EW6 Kembangan MRT,Fully Furnished,2015,Middle Floor,No,S$ 367.00 /mo,Air-Conditioning / Audio System / Balcony / Bed / Cooker Hob/Hood / Corner Unit / Dining Room Furniture / Dryer / Fridge / Park / Greenery View / Intercom / Living Room Furniture / Oven / Microwave / Television / Washing Machine / Water Heater,577500,192500,1.5 %,2135,1993,1289,704,1880.0,0.03,-113.0,False
19616549,https://www.propertyguru.com.sg/listing/19616549,Hillsta,770000,NEGOTIABLE,2,1,635,1212.6,Phoenix Road 669999 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/Phoenix+Road+669999+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,4 mins (310 m) to BP4 Teck Whye LRT / 4 mins (330 m) to BP5 Phoenix LRT / 8 mins (620 m) to DT1 Bukit Panjang MRT,Partially Furnished,2016,High Floor,No,S$ 350.00 /mo,Multi-Storey Car Park / 24 hours security / Swimming pool,577500,192500,1.5 %,2135,1993,1289,704,2332.0,0.04,339.0,True
23486133,https://www.propertyguru.com.sg/listing/23486133,Vogx,770000,NEGOTIABLE,1,1,538,1431.23,109 Dorset Road 219498 Farrer Park / Serangoon Rd (D08),https://www.google.com/maps/search/109+Dorset+Road+219498+Farrer+Park+/+Serangoon+Rd+(D08),D08,7 mins (530 m) to NE8 Farrer Park MRT / 12 mins (870 m) to DT12/NE7 Little India MRT,,2010,High Floor,"Until 30 Mar, 2022",,Air-Conditioning / Bombshelter / Corner Unit / High Floor / Water Heater,577500,192500,1.5 %,2135,1993,1289,704,2835.0,0.04,842.0,True
23562158,https://www.propertyguru.com.sg/listing/23562158,Waterfront Isle,770000,NEGOTIABLE,1,1,592,1300.68,738 Bedok Reservoir Road 479265 Bedok / Upper East Coast (D16),https://www.google.com/maps/search/738+Bedok+Reservoir+Road+479265+Bedok+/+Upper+East+Coast+(D16),D16,3 mins (210 m) to DT30 Bedok Reservoir MRT,,2015,High Floor,No,,Fitness corner / Gymnasium room / Jogging track / Playground / Swimming pool,577500,192500,1.5 %,2135,1993,1289,704,2190.0,0.03,197.0,True
23286879,https://www.propertyguru.com.sg/listing/23286879,My Manhattan,770000,NEGOTIABLE,1,1,506,1521.74,35 Simei Street 3 529904 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/35+Simei+Street+3+529904+Pasir+Ris+/+Tampines+(D18),D18,1 mins (80 m) to EW3 Simei MRT / 11 mins (850 m) to DT34 Upper Changi MRT,Unfurnished,2014,High Floor,No,,Air-Conditioning / Balcony / High Floor / Intercom / Renovated,577500,192500,1.5 %,2135,1993,1289,704,2224.0,0.03,231.0,True
23458129,https://www.propertyguru.com.sg/listing/23458129,The Hillier,770000,STARTING FROM,1,1,517,1489.36,2 Hillview Rise 667978 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/2+Hillview+Rise+667978+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,5 mins (340 m) to DT3 Hillview MRT / 8 mins (620 m) to DT2 Cashew MRT,Partially Furnished,2016,High Floor,No,S$ 300.00 /mo,Air-Conditioning / Cable TV / Cooker Hob/Hood / Dining Room Furniture / Fridge / High Floor / Internet Connection / Intercom / Oven / Microwave / Washing Machine / Water Heater,577500,192500,1.5 %,2135,1993,1289,704,2190.0,0.03,197.0,True
23490886,https://www.propertyguru.com.sg/listing/23490886,Vogx,770000,NEGOTIABLE,1,1,538,1431.23,109 Dorset Road 219498 Farrer Park / Serangoon Rd (D08),https://www.google.com/maps/search/109+Dorset+Road+219498+Farrer+Park+/+Serangoon+Rd+(D08),D08,7 mins (530 m) to NE8 Farrer Park MRT / 12 mins (870 m) to DT12/NE7 Little India MRT,Fully Furnished,2010,High Floor,No,,Air-Conditioning / Balcony / Bathtub / Bed / Bombshelter / Cooker Hob/Hood / Dining Room Furniture / Fridge / Living Room Furniture / Oven / Microwave / Renovated / Television / Washing Machine / Water Heater,577500,192500,1.5 %,2135,1993,1289,704,2835.0,0.04,842.0,True
23479953,https://www.propertyguru.com.sg/listing/23479953,Roots @ Transit,773000,STARTING FROM,2,1,594,1301.35,9 Transit Road 778885 Mandai / Upper Thomson (D26),https://www.google.com/maps/search/9+Transit+Road+778885+Mandai+/+Upper+Thomson+(D26),D26,10 mins (720 m) to TE4 Springleaf MRT,,2019,Middle Floor,No,,Air-Conditioning / Balcony / Corner Unit / Renovated,579750,193250,1.5 %,2143,2001,1294,707,2200.0,0.03,199.0,True
